query_id,llm_warning,llm_fixed,issue,status
29,DeepSeek,DeepSeek,java:S1450,corrected
29,DeepSeek,DeepSeek,java:S116,corrected
29,DeepSeek,DeepSeek,java:S1161,corrected
29,DeepSeek,Gemini,java:S1450,corrected
29,DeepSeek,Gemini,java:S116,corrected
29,DeepSeek,Gemini,java:S1161,corrected
29,Gemini,ChatGpt2025,java:S1450,corrected
29,Gemini,DeepSeek,java:S1450,corrected
29,Gemini,Gemini,java:S1450,corrected
29,stackOverflow,ChatGpt2025,java:S116,corrected
29,stackOverflow,ChatGpt2025,java:S1161,corrected
29,stackOverflow,ChatGpt2025,java:S117,corrected
29,stackOverflow,ChatGpt2025,java:S1172,corrected
29,stackOverflow,ChatGpt2025,java:S1301,corrected
29,stackOverflow,ChatGpt2025,java:S1604,corrected
29,stackOverflow,ChatGpt2025,java:S1612,introduced
29,stackOverflow,DeepSeek,java:S116,corrected
29,stackOverflow,DeepSeek,java:S1161,corrected
29,stackOverflow,DeepSeek,java:S117,corrected
29,stackOverflow,DeepSeek,java:S1172,corrected
29,stackOverflow,DeepSeek,java:S1301,corrected
29,stackOverflow,DeepSeek,java:S1604,corrected
29,stackOverflow,DeepSeek,java:S1612,introduced
29,stackOverflow,Gemini,java:S116,corrected
29,stackOverflow,Gemini,java:S117,corrected
29,stackOverflow,Gemini,java:S1172,corrected
29,stackOverflow,Gemini,java:S1301,corrected
29,stackOverflow,Gemini,java:S1161,corrected
29,stackOverflow,Gemini,java:S1604,corrected
290,stackOverflow,ChatGpt2025,java:S1481,corrected
290,stackOverflow,ChatGpt2025,java:S1854,corrected
290,stackOverflow,DeepSeek,java:S1481,corrected
290,stackOverflow,DeepSeek,java:S1854,corrected
290,stackOverflow,Gemini,java:S1481,corrected
290,stackOverflow,Gemini,java:S1854,corrected
291,stackOverflow,ChatGpt2025,java:S2293,corrected
291,stackOverflow,ChatGpt2025,java:S2140,corrected
291,stackOverflow,DeepSeek,java:S2293,corrected
291,stackOverflow,DeepSeek,java:S2140,corrected
291,stackOverflow,Gemini,java:S2293,corrected
291,stackOverflow,Gemini,java:S2140,corrected
293,stackOverflow,ChatGpt2025,java:S1481,corrected
293,stackOverflow,ChatGpt2025,java:S101,corrected
293,stackOverflow,ChatGpt2025,java:S1659,corrected
293,stackOverflow,DeepSeek,java:S1481,corrected
293,stackOverflow,DeepSeek,java:S101,corrected
293,stackOverflow,DeepSeek,java:S1659,corrected
293,stackOverflow,Gemini,java:S1481,corrected
293,stackOverflow,Gemini,java:S101,corrected
293,stackOverflow,Gemini,java:S1659,corrected
294,DeepSeek,ChatGpt2025,java:S112,corrected
294,DeepSeek,ChatGpt2025,java:S2147,introduced
294,DeepSeek,DeepSeek,java:S112,corrected
294,DeepSeek,Gemini,java:S112,corrected
294,DeepSeek,Gemini,java:S1130,introduced
294,Gemini,ChatGpt2025,java:S1141,corrected
294,Gemini,DeepSeek,java:S1141,corrected
294,Gemini,Gemini,java:S1141,corrected
294,stackOverflow,ChatGpt2025,java:S3740,corrected
294,stackOverflow,ChatGpt2025,java:S1481,corrected
294,stackOverflow,ChatGpt2025,java:S1854,corrected
294,stackOverflow,DeepSeek,java:S3740,corrected
294,stackOverflow,DeepSeek,java:S1481,corrected
294,stackOverflow,DeepSeek,java:S1854,corrected
294,stackOverflow,Gemini,java:S3740,corrected
294,stackOverflow,Gemini,java:S1481,corrected
294,stackOverflow,Gemini,java:S1854,corrected
295,ChatGpt2025,ChatGpt2025,java:S117,corrected
295,ChatGpt2025,ChatGpt2025,java:S1197,corrected
295,ChatGpt2025,ChatGpt2025,java:S1659,corrected
295,ChatGpt2025,DeepSeek,java:S117,corrected
295,ChatGpt2025,DeepSeek,java:S1197,corrected
295,ChatGpt2025,DeepSeek,java:S1659,corrected
295,ChatGpt2025,Gemini,java:S117,corrected
295,ChatGpt2025,Gemini,java:S1197,corrected
295,ChatGpt2025,Gemini,java:S1659,corrected
295,Gemini,ChatGpt2025,java:S1192,corrected
295,Gemini,ChatGpt2025,java:S117,corrected
295,Gemini,DeepSeek,java:S1192,corrected
295,Gemini,DeepSeek,java:S117,corrected
295,Gemini,Gemini,java:S1192,corrected
295,Gemini,Gemini,java:S117,corrected
295,stackOverflow,ChatGpt2025,java:S2293,corrected
295,stackOverflow,ChatGpt2025,java:S117,corrected
295,stackOverflow,DeepSeek,java:S2293,corrected
295,stackOverflow,DeepSeek,java:S117,corrected
295,stackOverflow,Gemini,java:S2293,corrected
295,stackOverflow,Gemini,java:S117,corrected
297,DeepSeek,ChatGpt2025,java:S1481,corrected
297,DeepSeek,ChatGpt2025,java:S1854,corrected
297,DeepSeek,DeepSeek,java:S1481,corrected
297,DeepSeek,DeepSeek,java:S1854,corrected
297,DeepSeek,Gemini,java:S1481,corrected
297,DeepSeek,Gemini,java:S1854,corrected
297,DeepSeek,Gemini,java:S125,introduced
297,Gemini,ChatGpt2025,java:S3252,corrected
297,Gemini,ChatGpt2025,java:S1604,corrected
297,Gemini,DeepSeek,java:S3252,corrected
297,Gemini,DeepSeek,java:S1604,corrected
297,Gemini,Gemini,java:S3252,corrected
297,Gemini,Gemini,java:S1604,corrected
298,ChatGpt,ChatGpt2025,java:S1172,corrected
298,ChatGpt,ChatGpt2025,java:S117,corrected
298,ChatGpt,DeepSeek,java:S1172,corrected
298,ChatGpt,DeepSeek,java:S117,corrected
298,ChatGpt,Gemini,java:S1172,corrected
298,ChatGpt,Gemini,java:S117,corrected
298,DeepSeek,ChatGpt2025,java:S1186,corrected
298,DeepSeek,DeepSeek,java:S1186,corrected
298,DeepSeek,Gemini,java:S1186,corrected
299,ChatGpt,ChatGpt2025,java:S1481,corrected
299,ChatGpt,ChatGpt2025,java:S1854,corrected
299,ChatGpt,ChatGpt2025,java:S1186,introduced
299,ChatGpt,DeepSeek,java:S1481,corrected
299,ChatGpt,DeepSeek,java:S1854,corrected
299,ChatGpt,DeepSeek,java:S1186,introduced
299,ChatGpt,Gemini,java:S1481,corrected
299,ChatGpt,Gemini,java:S1854,corrected
299,ChatGpt,Gemini,java:S1186,introduced
299,ChatGpt2025,ChatGpt2025,java:S1481,corrected
299,ChatGpt2025,ChatGpt2025,java:S1854,corrected
299,ChatGpt2025,ChatGpt2025,java:S1186,introduced
299,ChatGpt2025,DeepSeek,java:S1481,corrected
299,ChatGpt2025,DeepSeek,java:S1854,corrected
299,ChatGpt2025,DeepSeek,java:S1186,introduced
299,ChatGpt2025,Gemini,java:S1481,corrected
299,ChatGpt2025,Gemini,java:S1854,corrected
299,ChatGpt2025,Gemini,java:S1186,introduced
299,DeepSeek,ChatGpt2025,java:S1481,corrected
299,DeepSeek,ChatGpt2025,java:S1854,corrected
299,DeepSeek,ChatGpt2025,java:S1186,introduced
299,DeepSeek,DeepSeek,java:S1481,corrected
299,DeepSeek,DeepSeek,java:S1854,corrected
299,DeepSeek,DeepSeek,java:S1186,introduced
299,DeepSeek,Gemini,java:S1481,corrected
299,DeepSeek,Gemini,java:S1854,corrected
299,DeepSeek,Gemini,java:S1186,introduced
299,Gemini,ChatGpt2025,java:S1481,corrected
299,Gemini,ChatGpt2025,java:S1186,introduced
299,Gemini,DeepSeek,java:S1481,corrected
299,Gemini,DeepSeek,java:S1186,introduced
299,Gemini,Gemini,java:S1481,corrected
299,Gemini,Gemini,java:S1186,introduced
299,stackOverflow,ChatGpt2025,java:S2129,corrected
299,stackOverflow,ChatGpt2025,java:S1854,not_corrected
299,stackOverflow,DeepSeek,java:S2129,corrected
299,stackOverflow,DeepSeek,java:S1854,not_corrected
299,stackOverflow,DeepSeek,java:S1481,introduced
299,stackOverflow,Gemini,java:S2129,corrected
299,stackOverflow,Gemini,java:S1854,corrected
299,stackOverflow,Gemini,java:S1481,introduced
3,stackOverflow,ChatGpt2025,java:S1192,corrected
3,stackOverflow,ChatGpt2025,java:S1481,not_corrected
3,stackOverflow,ChatGpt2025,java:S1854,not_corrected
3,stackOverflow,ChatGpt2025,java:S125,introduced
3,stackOverflow,DeepSeek,java:S1192,corrected
3,stackOverflow,DeepSeek,java:S1481,corrected
3,stackOverflow,DeepSeek,java:S1854,corrected
3,stackOverflow,Gemini,java:S1192,corrected
3,stackOverflow,Gemini,java:S1481,not_corrected
3,stackOverflow,Gemini,java:S1854,not_corrected
30,ChatGpt,ChatGpt2025,java:S1068,corrected
30,ChatGpt,ChatGpt2025,java:S1481,corrected
30,ChatGpt,ChatGpt2025,java:S1854,corrected
30,ChatGpt,ChatGpt2025,java:S2094,introduced
30,ChatGpt,DeepSeek,java:S1068,corrected
30,ChatGpt,DeepSeek,java:S1481,corrected
30,ChatGpt,DeepSeek,java:S1854,corrected
30,ChatGpt,Gemini,java:S1068,corrected
30,ChatGpt,Gemini,java:S1481,corrected
30,ChatGpt,Gemini,java:S1854,corrected
30,ChatGpt,Gemini,java:S2094,introduced
30,DeepSeek,ChatGpt2025,java:S1186,corrected
30,DeepSeek,DeepSeek,java:S1186,corrected
30,DeepSeek,Gemini,java:S1186,corrected
30,Gemini,ChatGpt2025,java:S1186,corrected
30,Gemini,DeepSeek,java:S1186,corrected
30,Gemini,Gemini,java:S1186,corrected
30,stackOverflow,ChatGpt2025,java:S2094,corrected
30,stackOverflow,DeepSeek,java:S2094,corrected
30,stackOverflow,Gemini,java:S2094,corrected
300,ChatGpt2025,ChatGpt2025,java:S1604,corrected
300,ChatGpt2025,DeepSeek,java:S1604,corrected
300,ChatGpt2025,Gemini,java:S1604,corrected
302,Gemini,ChatGpt2025,java:S125,corrected
302,Gemini,ChatGpt2025,java:S3012,not_corrected
302,Gemini,DeepSeek,java:S3012,corrected
302,Gemini,DeepSeek,java:S125,corrected
302,Gemini,Gemini,java:S3012,corrected
302,Gemini,Gemini,java:S125,corrected
302,stackOverflow,ChatGpt2025,java:S3457,corrected
302,stackOverflow,DeepSeek,java:S3457,corrected
302,stackOverflow,Gemini,java:S3457,corrected
303,Gemini,ChatGpt2025,java:S125,corrected
303,Gemini,DeepSeek,java:S125,corrected
303,Gemini,Gemini,java:S125,corrected
304,Gemini,ChatGpt2025,java:S1192,corrected
304,Gemini,DeepSeek,java:S1192,corrected
304,Gemini,Gemini,java:S1192,corrected
304,stackOverflow,ChatGpt2025,java:S1659,corrected
304,stackOverflow,ChatGpt2025,java:S1854,not_corrected
304,stackOverflow,DeepSeek,java:S1854,corrected
304,stackOverflow,DeepSeek,java:S1659,corrected
304,stackOverflow,Gemini,java:S1854,corrected
304,stackOverflow,Gemini,java:S1659,corrected
306,ChatGpt2025,ChatGpt2025,java:S1068,corrected
306,ChatGpt2025,ChatGpt2025,java:S1172,introduced
306,ChatGpt2025,ChatGpt2025,java:S117,introduced
306,ChatGpt2025,DeepSeek,java:S1068,corrected
306,ChatGpt2025,DeepSeek,java:S1172,introduced
306,ChatGpt2025,DeepSeek,java:S117,introduced
306,ChatGpt2025,Gemini,java:S1068,corrected
306,DeepSeek,ChatGpt2025,java:S1481,corrected
306,DeepSeek,ChatGpt2025,java:S1854,corrected
306,DeepSeek,DeepSeek,java:S1481,corrected
306,DeepSeek,DeepSeek,java:S1854,corrected
306,DeepSeek,Gemini,java:S1854,corrected
306,DeepSeek,Gemini,java:S1481,not_corrected
306,stackOverflow,ChatGpt2025,java:S1068,corrected
306,stackOverflow,ChatGpt2025,java:S2094,introduced
306,stackOverflow,DeepSeek,java:S1068,corrected
306,stackOverflow,Gemini,java:S1068,corrected
306,stackOverflow,Gemini,java:S2094,introduced
307,stackOverflow,ChatGpt2025,java:S1481,corrected
307,stackOverflow,ChatGpt2025,java:S1854,corrected
307,stackOverflow,ChatGpt2025,java:S1197,corrected
307,stackOverflow,DeepSeek,java:S1481,corrected
307,stackOverflow,DeepSeek,java:S1854,corrected
307,stackOverflow,DeepSeek,java:S1197,corrected
307,stackOverflow,Gemini,java:S1197,corrected
307,stackOverflow,Gemini,java:S1481,not_corrected
307,stackOverflow,Gemini,java:S1854,not_corrected
308,stackOverflow,ChatGpt2025,java:S1481,corrected
308,stackOverflow,ChatGpt2025,java:S1854,corrected
308,stackOverflow,DeepSeek,java:S1481,corrected
308,stackOverflow,DeepSeek,java:S1854,corrected
308,stackOverflow,Gemini,java:S1481,not_corrected
308,stackOverflow,Gemini,java:S1854,not_corrected
309,ChatGpt,ChatGpt2025,java:S1481,not_corrected
309,ChatGpt,ChatGpt2025,java:S1854,not_corrected
309,ChatGpt,DeepSeek,java:S1481,not_corrected
309,ChatGpt,DeepSeek,java:S1854,not_corrected
309,ChatGpt,Gemini,java:S1481,not_corrected
309,ChatGpt,Gemini,java:S1854,not_corrected
309,ChatGpt2025,ChatGpt2025,java:S1481,not_corrected
309,ChatGpt2025,ChatGpt2025,java:S1854,not_corrected
309,ChatGpt2025,DeepSeek,java:S1481,corrected
309,ChatGpt2025,DeepSeek,java:S1854,corrected
309,ChatGpt2025,Gemini,java:S1481,not_corrected
309,ChatGpt2025,Gemini,java:S1854,not_corrected
309,ChatGpt2025,Gemini,java:S125,introduced
309,DeepSeek,ChatGpt2025,java:S1481,corrected
309,DeepSeek,ChatGpt2025,java:S1854,corrected
309,DeepSeek,ChatGpt2025,java:S1905,corrected
309,DeepSeek,DeepSeek,java:S1481,corrected
309,DeepSeek,DeepSeek,java:S1854,corrected
309,DeepSeek,DeepSeek,java:S1905,corrected
309,DeepSeek,Gemini,java:S1481,corrected
309,DeepSeek,Gemini,java:S1854,corrected
309,DeepSeek,Gemini,java:S1905,corrected
309,Gemini,ChatGpt2025,java:S1481,corrected
309,Gemini,ChatGpt2025,java:S1854,corrected
309,Gemini,DeepSeek,java:S1481,corrected
309,Gemini,DeepSeek,java:S1854,corrected
309,Gemini,Gemini,java:S1481,corrected
309,Gemini,Gemini,java:S1854,corrected
309,Gemini,Gemini,java:S125,introduced
311,stackOverflow,ChatGpt2025,java:S1602,corrected
311,stackOverflow,DeepSeek,java:S1602,corrected
311,stackOverflow,Gemini,java:S1602,corrected
312,Gemini,ChatGpt2025,java:S1604,corrected
312,Gemini,DeepSeek,java:S1604,corrected
312,Gemini,Gemini,java:S1604,corrected
312,stackOverflow,ChatGpt2025,java:S2293,corrected
312,stackOverflow,ChatGpt2025,java:S1604,corrected
312,stackOverflow,DeepSeek,java:S2293,corrected
312,stackOverflow,DeepSeek,java:S1604,corrected
312,stackOverflow,Gemini,java:S2293,corrected
312,stackOverflow,Gemini,java:S1604,corrected
313,ChatGpt,ChatGpt2025,java:S4925,corrected
313,ChatGpt,DeepSeek,java:S4925,corrected
313,ChatGpt,Gemini,java:S4925,corrected
313,stackOverflow,ChatGpt2025,java:S1481,corrected
313,stackOverflow,ChatGpt2025,java:S1854,corrected
313,stackOverflow,ChatGpt2025,java:S4925,corrected
313,stackOverflow,DeepSeek,java:S1481,corrected
313,stackOverflow,DeepSeek,java:S1854,corrected
313,stackOverflow,DeepSeek,java:S4925,corrected
313,stackOverflow,Gemini,java:S1481,not_corrected
313,stackOverflow,Gemini,java:S1854,not_corrected
313,stackOverflow,Gemini,java:S4925,not_corrected
314,DeepSeek,ChatGpt2025,java:S1481,corrected
314,DeepSeek,ChatGpt2025,java:S1854,corrected
314,DeepSeek,DeepSeek,java:S1481,corrected
314,DeepSeek,DeepSeek,java:S1854,corrected
314,DeepSeek,Gemini,java:S1481,corrected
314,DeepSeek,Gemini,java:S1854,corrected
314,stackOverflow,ChatGpt2025,java:S116,corrected
314,stackOverflow,ChatGpt2025,java:S1161,corrected
314,stackOverflow,DeepSeek,java:S116,corrected
314,stackOverflow,DeepSeek,java:S1161,corrected
314,stackOverflow,Gemini,java:S116,corrected
314,stackOverflow,Gemini,java:S1161,corrected
316,stackOverflow,ChatGpt2025,java:S1197,corrected
316,stackOverflow,ChatGpt2025,java:S101,corrected
316,stackOverflow,DeepSeek,java:S1197,corrected
316,stackOverflow,DeepSeek,java:S101,corrected
316,stackOverflow,Gemini,java:S1197,corrected
316,stackOverflow,Gemini,java:S101,corrected
318,stackOverflow,ChatGpt2025,java:S1481,not_corrected
318,stackOverflow,ChatGpt2025,java:S1854,not_corrected
318,stackOverflow,DeepSeek,java:S1481,corrected
318,stackOverflow,DeepSeek,java:S1854,corrected
318,stackOverflow,Gemini,java:S1481,corrected
318,stackOverflow,Gemini,java:S1854,corrected
319,ChatGpt2025,ChatGpt2025,java:S3012,corrected
319,ChatGpt2025,ChatGpt2025,java:S125,corrected
319,ChatGpt2025,DeepSeek,java:S3012,corrected
319,ChatGpt2025,DeepSeek,java:S125,corrected
319,ChatGpt2025,Gemini,java:S3012,corrected
319,ChatGpt2025,Gemini,java:S125,corrected
319,Gemini,ChatGpt2025,java:S3012,corrected
319,Gemini,DeepSeek,java:S3012,corrected
319,Gemini,Gemini,java:S3012,corrected
32,DeepSeek,ChatGpt2025,java:S1700,corrected
32,DeepSeek,DeepSeek,java:S1700,corrected
32,DeepSeek,Gemini,java:S1700,corrected
320,Gemini,ChatGpt2025,java:S3012,corrected
320,Gemini,DeepSeek,java:S3012,corrected
320,Gemini,Gemini,java:S3012,corrected
320,stackOverflow,ChatGpt2025,java:S1481,corrected
320,stackOverflow,ChatGpt2025,java:S1854,corrected
320,stackOverflow,ChatGpt2025,java:S117,corrected
320,stackOverflow,DeepSeek,java:S1481,corrected
320,stackOverflow,DeepSeek,java:S1854,corrected
320,stackOverflow,DeepSeek,java:S117,corrected
320,stackOverflow,Gemini,java:S1481,corrected
320,stackOverflow,Gemini,java:S1854,corrected
320,stackOverflow,Gemini,java:S117,corrected
320,stackOverflow,Gemini,java:S1186,introduced
321,ChatGpt,ChatGpt2025,java:S135,corrected
321,ChatGpt,ChatGpt2025,java:S1066,introduced
321,ChatGpt,DeepSeek,java:S135,corrected
321,ChatGpt,Gemini,java:S135,corrected
321,Gemini,ChatGpt2025,java:S2093,corrected
321,Gemini,ChatGpt2025,java:S125,corrected
321,Gemini,DeepSeek,java:S2093,corrected
321,Gemini,DeepSeek,java:S125,corrected
321,Gemini,Gemini,java:S2093,corrected
321,Gemini,Gemini,java:S125,corrected
321,stackOverflow,ChatGpt2025,java:S1172,corrected
321,stackOverflow,ChatGpt2025,java:S117,corrected
321,stackOverflow,ChatGpt2025,java:S4925,corrected
321,stackOverflow,ChatGpt2025,java:S1481,introduced
321,stackOverflow,ChatGpt2025,java:S1854,introduced
321,stackOverflow,DeepSeek,java:S1172,corrected
321,stackOverflow,DeepSeek,java:S117,corrected
321,stackOverflow,DeepSeek,java:S4925,corrected
321,stackOverflow,Gemini,java:S1172,corrected
321,stackOverflow,Gemini,java:S117,corrected
321,stackOverflow,Gemini,java:S4925,corrected
324,stackOverflow,ChatGpt2025,java:S1602,corrected
324,stackOverflow,DeepSeek,java:S1602,corrected
324,stackOverflow,Gemini,java:S1602,corrected
325,ChatGpt,ChatGpt2025,java:S1602,corrected
325,ChatGpt,DeepSeek,java:S1602,corrected
325,ChatGpt,Gemini,java:S1602,corrected
325,ChatGpt2025,ChatGpt2025,java:S3252,corrected
325,ChatGpt2025,DeepSeek,java:S3252,corrected
325,ChatGpt2025,Gemini,java:S3252,corrected
325,DeepSeek,ChatGpt2025,java:S3252,corrected
325,DeepSeek,DeepSeek,java:S3252,corrected
325,DeepSeek,Gemini,java:S3252,corrected
325,Gemini,ChatGpt2025,java:S3252,corrected
325,Gemini,ChatGpt2025,java:S1604,corrected
325,Gemini,ChatGpt2025,java:S1612,introduced
325,Gemini,DeepSeek,java:S3252,corrected
325,Gemini,DeepSeek,java:S1604,corrected
325,Gemini,DeepSeek,java:S1612,introduced
325,Gemini,Gemini,java:S3252,corrected
325,Gemini,Gemini,java:S1604,corrected
325,stackOverflow,ChatGpt2025,java:S1192,corrected
325,stackOverflow,ChatGpt2025,java:S1854,corrected
325,stackOverflow,ChatGpt2025,java:S3252,corrected
325,stackOverflow,ChatGpt2025,java:S1481,corrected
325,stackOverflow,ChatGpt2025,java:S1066,corrected
325,stackOverflow,DeepSeek,java:S1192,corrected
325,stackOverflow,DeepSeek,java:S1854,corrected
325,stackOverflow,DeepSeek,java:S3252,corrected
325,stackOverflow,DeepSeek,java:S1481,corrected
325,stackOverflow,DeepSeek,java:S1066,corrected
325,stackOverflow,Gemini,java:S1192,corrected
325,stackOverflow,Gemini,java:S1854,corrected
325,stackOverflow,Gemini,java:S3252,corrected
325,stackOverflow,Gemini,java:S1481,corrected
325,stackOverflow,Gemini,java:S1066,corrected
326,stackOverflow,ChatGpt2025,java:S3740,corrected
326,stackOverflow,DeepSeek,java:S3740,corrected
326,stackOverflow,Gemini,java:S3740,corrected
327,stackOverflow,ChatGpt2025,java:S6353,corrected
327,stackOverflow,DeepSeek,java:S6353,corrected
327,stackOverflow,Gemini,java:S6353,corrected
328,ChatGpt2025,ChatGpt2025,java:S116,corrected
328,ChatGpt2025,ChatGpt2025,java:S1161,corrected
328,ChatGpt2025,DeepSeek,java:S116,corrected
328,ChatGpt2025,DeepSeek,java:S1161,corrected
328,ChatGpt2025,Gemini,java:S116,corrected
328,ChatGpt2025,Gemini,java:S1161,corrected
328,DeepSeek,ChatGpt2025,java:S1602,corrected
328,DeepSeek,ChatGpt2025,java:S116,corrected
328,DeepSeek,ChatGpt2025,java:S1161,corrected
328,DeepSeek,DeepSeek,java:S1602,corrected
328,DeepSeek,DeepSeek,java:S116,corrected
328,DeepSeek,DeepSeek,java:S1161,corrected
328,DeepSeek,Gemini,java:S1602,corrected
328,DeepSeek,Gemini,java:S116,corrected
328,DeepSeek,Gemini,java:S1161,corrected
329,ChatGpt2025,ChatGpt2025,java:S3252,corrected
329,ChatGpt2025,DeepSeek,java:S3252,corrected
329,ChatGpt2025,Gemini,java:S3252,corrected
329,DeepSeek,ChatGpt2025,java:S3252,corrected
329,DeepSeek,DeepSeek,java:S3252,corrected
329,DeepSeek,Gemini,java:S3252,corrected
329,Gemini,ChatGpt2025,java:S3252,corrected
329,Gemini,ChatGpt2025,java:S125,corrected
329,Gemini,DeepSeek,java:S3252,corrected
329,Gemini,DeepSeek,java:S125,corrected
329,Gemini,Gemini,java:S3252,corrected
329,Gemini,Gemini,java:S125,corrected
329,stackOverflow,ChatGpt2025,java:S125,corrected
329,stackOverflow,ChatGpt2025,java:S3252,corrected
329,stackOverflow,ChatGpt2025,java:S112,corrected
329,stackOverflow,ChatGpt2025,java:S1604,corrected
329,stackOverflow,ChatGpt2025,java:S1612,introduced
329,stackOverflow,DeepSeek,java:S125,corrected
329,stackOverflow,DeepSeek,java:S3252,corrected
329,stackOverflow,DeepSeek,java:S112,corrected
329,stackOverflow,DeepSeek,java:S1604,corrected
329,stackOverflow,DeepSeek,java:S1612,introduced
329,stackOverflow,Gemini,java:S125,corrected
329,stackOverflow,Gemini,java:S3252,corrected
329,stackOverflow,Gemini,java:S112,corrected
329,stackOverflow,Gemini,java:S1604,corrected
329,stackOverflow,Gemini,java:S1612,introduced
33,ChatGpt,ChatGpt2025,java:S1130,corrected
33,ChatGpt,ChatGpt2025,java:S1604,corrected
33,ChatGpt,DeepSeek,java:S1130,corrected
33,ChatGpt,DeepSeek,java:S1604,corrected
33,ChatGpt,Gemini,java:S1130,corrected
33,ChatGpt,Gemini,java:S1604,corrected
33,ChatGpt2025,ChatGpt2025,java:S1130,corrected
33,ChatGpt2025,ChatGpt2025,java:S112,corrected
33,ChatGpt2025,DeepSeek,java:S1130,corrected
33,ChatGpt2025,DeepSeek,java:S112,corrected
33,ChatGpt2025,Gemini,java:S1130,corrected
33,ChatGpt2025,Gemini,java:S112,corrected
33,stackOverflow,ChatGpt2025,java:S3740,corrected
33,stackOverflow,ChatGpt2025,java:S2293,corrected
33,stackOverflow,ChatGpt2025,java:S3776,corrected
33,stackOverflow,ChatGpt2025,java:S3012,not_corrected
33,stackOverflow,DeepSeek,java:S3740,corrected
33,stackOverflow,DeepSeek,java:S3012,corrected
33,stackOverflow,DeepSeek,java:S2293,corrected
33,stackOverflow,DeepSeek,java:S3776,not_corrected
33,stackOverflow,Gemini,java:S3740,corrected
33,stackOverflow,Gemini,java:S3012,corrected
33,stackOverflow,Gemini,java:S2293,corrected
33,stackOverflow,Gemini,java:S3776,corrected
330,ChatGpt,ChatGpt2025,java:S1871,corrected
330,ChatGpt,DeepSeek,java:S1871,corrected
330,ChatGpt,DeepSeek,java:S1066,introduced
330,ChatGpt,Gemini,java:S1871,corrected
330,Gemini,ChatGpt2025,java:S112,corrected
330,Gemini,ChatGpt2025,java:S1126,corrected
330,Gemini,DeepSeek,java:S112,corrected
330,Gemini,DeepSeek,java:S1126,corrected
330,Gemini,Gemini,java:S112,corrected
330,Gemini,Gemini,java:S1126,corrected
331,stackOverflow,ChatGpt2025,java:S1481,corrected
331,stackOverflow,ChatGpt2025,java:S1854,corrected
331,stackOverflow,DeepSeek,java:S1481,corrected
331,stackOverflow,DeepSeek,java:S1854,corrected
331,stackOverflow,Gemini,java:S1481,corrected
331,stackOverflow,Gemini,java:S1854,corrected
333,Gemini,ChatGpt2025,java:S125,corrected
333,Gemini,DeepSeek,java:S125,corrected
333,Gemini,Gemini,java:S125,corrected
334,Gemini,ChatGpt2025,java:S116,corrected
334,Gemini,ChatGpt2025,java:S1165,corrected
334,Gemini,DeepSeek,java:S116,corrected
334,Gemini,DeepSeek,java:S1165,corrected
334,Gemini,Gemini,java:S116,corrected
334,Gemini,Gemini,java:S1165,corrected
335,ChatGpt,ChatGpt2025,java:S2293,corrected
335,ChatGpt,ChatGpt2025,java:S1481,corrected
335,ChatGpt,ChatGpt2025,java:S1854,corrected
335,ChatGpt,DeepSeek,java:S2293,corrected
335,ChatGpt,DeepSeek,java:S1481,corrected
335,ChatGpt,DeepSeek,java:S1854,corrected
335,ChatGpt,Gemini,java:S2293,corrected
335,ChatGpt,Gemini,java:S1481,corrected
335,ChatGpt,Gemini,java:S1854,corrected
335,DeepSeek,ChatGpt2025,java:S1481,corrected
335,DeepSeek,ChatGpt2025,java:S1854,corrected
335,DeepSeek,DeepSeek,java:S1481,corrected
335,DeepSeek,DeepSeek,java:S1854,corrected
335,DeepSeek,Gemini,java:S1481,corrected
335,DeepSeek,Gemini,java:S1854,corrected
336,ChatGpt2025,ChatGpt2025,java:S1602,corrected
336,ChatGpt2025,DeepSeek,java:S1602,corrected
336,ChatGpt2025,Gemini,java:S1602,corrected
336,DeepSeek,ChatGpt2025,java:S1602,corrected
336,DeepSeek,DeepSeek,java:S1602,corrected
336,DeepSeek,Gemini,java:S1602,corrected
336,stackOverflow,ChatGpt2025,java:S1604,corrected
336,stackOverflow,DeepSeek,java:S1604,corrected
336,stackOverflow,Gemini,java:S1604,corrected
337,stackOverflow,ChatGpt2025,java:S1481,corrected
337,stackOverflow,ChatGpt2025,java:S1854,corrected
337,stackOverflow,ChatGpt2025,java:S4925,corrected
337,stackOverflow,DeepSeek,java:S1481,corrected
337,stackOverflow,DeepSeek,java:S1854,corrected
337,stackOverflow,DeepSeek,java:S4925,corrected
337,stackOverflow,Gemini,java:S1481,corrected
337,stackOverflow,Gemini,java:S1854,corrected
337,stackOverflow,Gemini,java:S4925,corrected
338,ChatGpt2025,ChatGpt2025,java:S4719,corrected
338,ChatGpt2025,DeepSeek,java:S4719,corrected
338,ChatGpt2025,Gemini,java:S4719,corrected
338,Gemini,ChatGpt2025,java:S112,corrected
338,Gemini,DeepSeek,java:S112,corrected
338,Gemini,Gemini,java:S112,corrected
338,stackOverflow,ChatGpt2025,java:S3740,corrected
338,stackOverflow,ChatGpt2025,java:S1481,corrected
338,stackOverflow,ChatGpt2025,java:S1854,corrected
338,stackOverflow,ChatGpt2025,java:S2293,corrected
338,stackOverflow,DeepSeek,java:S3740,corrected
338,stackOverflow,DeepSeek,java:S1481,corrected
338,stackOverflow,DeepSeek,java:S1854,corrected
338,stackOverflow,DeepSeek,java:S2293,corrected
